system:index,fnf,.geo
86642_0,1.0,
86643_0,2.0,
86644_0,1.0,
86645_0,2.0,
86646_0,1.0,
86647_0,1.0,
86648_0,1.0,
86649_0,2.0,
86650_0,2.0,
86651_0,2.0,
86652_0,1.0,
86653_0,1.0,
86654_0,2.0,
86655_0,2.0,
86656_0,1.0,
86657_0,3.0,
86658_0,2.0,
86659_0,2.0,
86660_0,1.0,
86661_0,3.0,
86662_0,1.0,
86663_0,2.0,
86664_0,3.0,
86665_0,2.0,
86666_0,2.0,
86667_0,2.0,
86668_0,2.0,
86669_0,2.0,
86670_0,1.0,
86671_0,2.0,
86672_0,2.0,
86673_0,1.0,
86674_0,2.0,
86675_0,3.0,
86676_0,1.0,
86677_0,2.0,
86678_0,2.0,
86679_0,1.0,
86680_0,2.0,
86681_0,1.0,
86682_0,2.0,
86683_0,1.0,
86684_0,2.0,
86685_0,2.0,
86686_0,1.0,
86687_0,1.0,
86688_0,2.0,
86689_0,2.0,
86690_0,2.0,
86691_0,2.0,
86692_0,3.0,
86693_0,2.0,
86694_0,2.0,
86695_0,1.0,
86696_0,1.0,
86697_0,2.0,
86698_0,2.0,
86699_0,2.0,
86700_0,1.0,
86701_0,2.0,
86702_0,2.0,
86703_0,2.0,
86704_0,1.0,
86705_0,1.0,
86706_0,2.0,
86707_0,3.0,
86708_0,3.0,
86709_0,2.0,
86710_0,1.0,
86711_0,1.0,
86712_0,2.0,
86713_0,1.0,
86714_0,3.0,
86715_0,1.0,
86716_0,2.0,
86717_0,3.0,
86718_0,2.0,
86719_0,3.0,
86720_0,3.0,
86721_0,1.0,
86722_0,1.0,
86723_0,2.0,
86724_0,1.0,
86725_0,2.0,
86726_0,2.0,
86727_0,1.0,
86728_0,2.0,
86729_0,2.0,
86730_0,1.0,
86731_0,2.0,
86732_0,1.0,
86733_0,2.0,
86734_0,2.0,
86735_0,1.0,
86736_0,2.0,
86737_0,3.0,
86738_0,2.0,
86739_0,3.0,
86740_0,2.0,
86741_0,1.0,
86742_0,2.0,
86743_0,2.0,
86744_0,2.0,
86745_0,3.0,
86746_0,1.0,
86747_0,2.0,
86748_0,1.0,
86749_0,2.0,
86750_0,2.0,
86751_0,2.0,
86752_0,2.0,
86753_0,2.0,
86754_0,2.0,
86755_0,2.0,
86756_0,2.0,
86757_0,2.0,
86758_0,2.0,
86759_0,1.0,
86760_0,2.0,
86761_0,2.0,
86762_0,1.0,
86763_0,1.0,
86764_0,2.0,
86765_0,1.0,
86766_0,1.0,
86767_0,1.0,
86768_0,2.0,
86769_0,2.0,
86770_0,2.0,
86771_0,1.0,
86772_0,2.0,
86773_0,2.0,
86774_0,2.0,
86775_0,2.0,
86776_0,2.0,
86777_0,1.0,
86778_0,1.0,
86779_0,1.0,
86780_0,1.0,
86781_0,2.0,
86782_0,2.0,
86783_0,2.0,
86784_0,2.0,
86785_0,1.0,
86786_0,2.0,
86787_0,2.0,
86788_0,1.0,
86789_0,3.0,
86790_0,1.0,
86791_0,2.0,
86792_0,1.0,
86793_0,2.0,
86794_0,1.0,
86795_0,2.0,
86796_0,2.0,
86797_0,2.0,
86798_0,2.0,
86799_0,2.0,
86800_0,1.0,
86801_0,3.0,
86802_0,2.0,
86803_0,3.0,
86804_0,2.0,
86805_0,2.0,
86806_0,1.0,
86807_0,2.0,
86808_0,2.0,
86809_0,2.0,
86810_0,2.0,
86811_0,1.0,
86812_0,2.0,
86813_0,3.0,
86814_0,1.0,
86815_0,1.0,
86816_0,3.0,
86817_0,1.0,
86818_0,1.0,
86819_0,2.0,
86820_0,2.0,
86821_0,2.0,
86822_0,1.0,
86823_0,1.0,
86824_0,2.0,
86825_0,1.0,
86826_0,2.0,
86827_0,2.0,
86828_0,3.0,
86829_0,1.0,
86830_0,2.0,
86831_0,2.0,
86832_0,1.0,
86833_0,2.0,
86834_0,1.0,
86835_0,2.0,
86836_0,2.0,
86837_0,2.0,
86838_0,2.0,
86839_0,1.0,
86840_0,2.0,
86841_0,1.0,
86842_0,2.0,
86843_0,3.0,
86844_0,2.0,
86845_0,2.0,
86846_0,1.0,
86847_0,2.0,
86848_0,1.0,
86849_0,2.0,
86850_0,2.0,
86851_0,2.0,
86852_0,2.0,
86853_0,2.0,
86854_0,2.0,
86855_0,1.0,
86856_0,2.0,
86857_0,1.0,
86858_0,1.0,
86859_0,1.0,
86860_0,2.0,
86861_0,1.0,
86862_0,2.0,
86863_0,2.0,
86864_0,2.0,
86865_0,2.0,
86866_0,2.0,
86867_0,2.0,
86868_0,1.0,
86869_0,2.0,
86870_0,2.0,
86871_0,2.0,
86872_0,1.0,
86873_0,1.0,
86874_0,2.0,
86875_0,2.0,
86876_0,2.0,
86877_0,3.0,
86878_0,2.0,
86879_0,3.0,
86880_0,2.0,
86881_0,1.0,
86882_0,2.0,
86883_0,2.0,
86884_0,1.0,
86885_0,2.0,
86886_0,2.0,
86887_0,1.0,
86888_0,1.0,
86889_0,2.0,
86890_0,2.0,
86891_0,1.0,
86892_0,1.0,
86893_0,2.0,
86894_0,1.0,
86895_0,1.0,
86896_0,2.0,
86897_0,2.0,
86898_0,2.0,
86899_0,1.0,
86900_0,3.0,
86901_0,2.0,
86902_0,1.0,
86903_0,2.0,
86904_0,2.0,
86905_0,2.0,
86906_0,2.0,
86907_0,2.0,
86908_0,2.0,
86909_0,3.0,
86910_0,2.0,
86911_0,2.0,
86912_0,2.0,
86913_0,1.0,
86914_0,2.0,
86915_0,2.0,
86916_0,2.0,
86917_0,2.0,
86918_0,1.0,
86919_0,1.0,
86920_0,1.0,
86921_0,2.0,
86922_0,3.0,
86923_0,2.0,
86924_0,2.0,
86925_0,1.0,
86926_0,1.0,
86927_0,2.0,
86928_0,2.0,
86929_0,2.0,
86930_0,2.0,
86931_0,2.0,
86932_0,2.0,
86933_0,1.0,
86934_0,1.0,
86935_0,1.0,
86936_0,2.0,
86937_0,1.0,
86938_0,3.0,
86939_0,2.0,
86940_0,1.0,
86941_0,1.0,
86942_0,2.0,
86943_0,2.0,
86944_0,3.0,
86945_0,2.0,
86946_0,2.0,
86947_0,2.0,
86948_0,1.0,
86949_0,1.0,
86950_0,2.0,
86951_0,2.0,
86952_0,2.0,
86953_0,2.0,
86954_0,1.0,
86955_0,3.0,
86956_0,1.0,
86957_0,2.0,
86958_0,2.0,
86959_0,1.0,
86960_0,2.0,
86961_0,2.0,
86962_0,2.0,
86963_0,1.0,
86964_0,2.0,
86965_0,3.0,
86966_0,1.0,
86967_0,2.0,
86968_0,1.0,
86969_0,2.0,
86970_0,1.0,
86971_0,2.0,
86972_0,1.0,
86973_0,2.0,
86974_0,2.0,
86975_0,1.0,
86976_0,2.0,
86977_0,1.0,
86978_0,2.0,
86979_0,2.0,
86980_0,1.0,
86981_0,1.0,
86982_0,1.0,
86983_0,2.0,
86984_0,1.0,
86985_0,2.0,
86986_0,2.0,
86987_0,1.0,
86988_0,2.0,
86989_0,2.0,
86990_0,1.0,
86991_0,2.0,
86992_0,1.0,
86993_0,2.0,
86994_0,2.0,
86995_0,2.0,
86996_0,1.0,
86997_0,2.0,
86998_0,1.0,
86999_0,2.0,
87000_0,2.0,
87001_0,2.0,
87002_0,2.0,
87003_0,2.0,
87004_0,2.0,
87005_0,2.0,
87006_0,1.0,
87007_0,1.0,
87008_0,2.0,
87009_0,1.0,
87010_0,2.0,
87011_0,2.0,
87012_0,2.0,
87013_0,2.0,
87014_0,1.0,
87015_0,1.0,
87016_0,2.0,
87017_0,1.0,
87018_0,2.0,
87019_0,1.0,
87020_0,2.0,
87021_0,3.0,
87022_0,1.0,
87023_0,2.0,
87024_0,2.0,
87025_0,1.0,
87026_0,2.0,
87027_0,2.0,
87028_0,2.0,
87029_0,2.0,
87030_0,2.0,
87031_0,1.0,
87032_0,1.0,
87033_0,3.0,
87034_0,2.0,
87035_0,2.0,
87036_0,2.0,
87037_0,2.0,
87038_0,2.0,
87039_0,2.0,
87040_0,3.0,
87041_0,2.0,
87042_0,2.0,
87043_0,2.0,
87044_0,1.0,
87045_0,2.0,
87046_0,3.0,
87047_0,2.0,
87048_0,2.0,
87049_0,2.0,
87050_0,2.0,
87051_0,2.0,
87052_0,2.0,
87053_0,2.0,
87054_0,2.0,
87055_0,2.0,
87056_0,2.0,
87057_0,3.0,
87058_0,1.0,
87059_0,2.0,
87060_0,1.0,
87061_0,2.0,
87062_0,2.0,
87063_0,2.0,
87064_0,2.0,
87065_0,1.0,
87066_0,2.0,
87067_0,3.0,
87068_0,2.0,
87069_0,1.0,
87070_0,2.0,
87071_0,2.0,
87072_0,2.0,
87073_0,1.0,
87074_0,2.0,
87075_0,2.0,
87076_0,1.0,
87077_0,2.0,
87078_0,1.0,
87079_0,1.0,
87080_0,2.0,
87081_0,2.0,
87082_0,1.0,
87083_0,2.0,
87084_0,2.0,
87085_0,2.0,
87086_0,2.0,
87087_0,2.0,
87088_0,1.0,
87089_0,2.0,
87090_0,1.0,
87091_0,2.0,
87092_0,2.0,
87093_0,1.0,
87094_0,2.0,
87095_0,3.0,
87096_0,2.0,
87097_0,2.0,
87098_0,2.0,
87099_0,1.0,
87100_0,2.0,
87101_0,2.0,
87102_0,2.0,
87103_0,2.0,
87104_0,1.0,
87105_0,2.0,
87106_0,1.0,
87107_0,2.0,
87108_0,2.0,
87109_0,2.0,
87110_0,2.0,
87111_0,1.0,
87112_0,1.0,
87113_0,3.0,
87114_0,2.0,
87115_0,2.0,
87116_0,3.0,
87117_0,1.0,
87118_0,3.0,
87119_0,1.0,
87120_0,2.0,
87121_0,2.0,
87122_0,2.0,
87123_0,1.0,
87124_0,2.0,
87125_0,2.0,
87126_0,1.0,
87127_0,2.0,
87128_0,2.0,
87129_0,1.0,
87130_0,2.0,
87131_0,1.0,
87132_0,1.0,
87133_0,1.0,
87134_0,1.0,
87135_0,2.0,
87136_0,3.0,
87137_0,1.0,
87138_0,2.0,
87139_0,2.0,
87140_0,2.0,
87141_0,1.0,
87142_0,2.0,
87143_0,3.0,
87144_0,1.0,
87145_0,2.0,
87146_0,1.0,
87147_0,2.0,
87148_0,3.0,
87149_0,1.0,
87150_0,1.0,
87151_0,2.0,
87152_0,2.0,
87153_0,2.0,
87154_0,1.0,
87155_0,2.0,
87156_0,1.0,
87157_0,1.0,
87158_0,2.0,
87159_0,2.0,
87160_0,2.0,
87161_0,2.0,
87162_0,3.0,
87163_0,3.0,
87164_0,3.0,
87165_0,2.0,
87166_0,1.0,
87167_0,2.0,
87168_0,1.0,
87169_0,2.0,
87170_0,1.0,
87171_0,1.0,
87172_0,2.0,
87173_0,1.0,
87174_0,1.0,
87175_0,1.0,
87176_0,3.0,
87177_0,2.0,
87178_0,1.0,
87179_0,3.0,
87180_0,2.0,
87181_0,1.0,
87182_0,1.0,
87183_0,3.0,
87184_0,2.0,
87185_0,1.0,
87186_0,2.0,
87187_0,2.0,
87188_0,2.0,
87189_0,2.0,
87190_0,2.0,
87191_0,3.0,
87192_0,2.0,
87193_0,2.0,
87194_0,2.0,
87195_0,2.0,
87196_0,2.0,
87197_0,3.0,
87198_0,1.0,
87199_0,2.0,
87200_0,1.0,
87201_0,2.0,
87202_0,1.0,
87203_0,2.0,
87204_0,3.0,
87205_0,2.0,
87206_0,2.0,
87207_0,2.0,
87208_0,2.0,
87209_0,2.0,
87210_0,2.0,
87211_0,2.0,
87212_0,1.0,
87213_0,2.0,
87214_0,2.0,
87215_0,2.0,
87216_0,2.0,
87217_0,1.0,
87218_0,2.0,
87219_0,2.0,
87220_0,1.0,
87221_0,1.0,
87222_0,2.0,
87223_0,2.0,
87224_0,1.0,
87225_0,2.0,
87226_0,3.0,
87227_0,2.0,
87228_0,1.0,
87229_0,2.0,
87230_0,3.0,
87231_0,1.0,
87232_0,2.0,
87233_0,2.0,
87234_0,2.0,
87235_0,2.0,
87236_0,1.0,
87237_0,2.0,
87238_0,2.0,
87239_0,1.0,
87240_0,2.0,
87241_0,2.0,
87242_0,2.0,
87243_0,1.0,
87244_0,1.0,
87245_0,1.0,
87246_0,1.0,
87247_0,2.0,
87248_0,1.0,
87249_0,2.0,
87250_0,1.0,
87251_0,3.0,
87252_0,1.0,
87253_0,2.0,
87254_0,2.0,
87255_0,2.0,
87256_0,1.0,
87257_0,1.0,
87258_0,2.0,
87259_0,2.0,
87260_0,2.0,
87261_0,2.0,
87262_0,2.0,
87263_0,1.0,
87264_0,1.0,
87265_0,1.0,
87266_0,2.0,
87267_0,2.0,
87268_0,3.0,
87269_0,1.0,
87270_0,1.0,
87271_0,2.0,
87272_0,2.0,
87273_0,2.0,
87274_0,2.0,
87275_0,2.0,
87276_0,1.0,
87277_0,2.0,
87278_0,1.0,
87279_0,1.0,
87280_0,2.0,
87281_0,2.0,
87282_0,2.0,
87283_0,2.0,
87284_0,2.0,
87285_0,2.0,
87286_0,2.0,
87287_0,1.0,
87288_0,2.0,
87289_0,1.0,
87290_0,2.0,
87291_0,2.0,
87292_0,1.0,
87293_0,2.0,
87294_0,2.0,
87295_0,1.0,
87296_0,2.0,
87297_0,1.0,
87298_0,1.0,
87299_0,1.0,
87300_0,2.0,
87301_0,3.0,
87302_0,2.0,
87303_0,2.0,
87304_0,2.0,
87305_0,1.0,
87306_0,1.0,
87307_0,2.0,
87308_0,2.0,
87309_0,2.0,
87310_0,2.0,
87311_0,3.0,
87312_0,2.0,
87313_0,2.0,
87314_0,1.0,
87315_0,2.0,
87316_0,2.0,
87317_0,1.0,
87318_0,1.0,
87319_0,2.0,
87320_0,1.0,
87321_0,2.0,
87322_0,2.0,
87323_0,2.0,
87324_0,2.0,
87325_0,1.0,
87326_0,2.0,
87327_0,2.0,
87328_0,3.0,
87329_0,1.0,
87330_0,2.0,
87331_0,2.0,
87332_0,2.0,
87333_0,1.0,
87334_0,2.0,
87335_0,1.0,
87336_0,1.0,
87337_0,2.0,
87338_0,2.0,
87339_0,3.0,
87340_0,1.0,
87341_0,2.0,
87342_0,2.0,
87343_0,2.0,
87344_0,1.0,
87345_0,2.0,
87346_0,2.0,
87347_0,1.0,
87348_0,2.0,
87349_0,2.0,
87350_0,2.0,
87351_0,2.0,
87352_0,3.0,
87353_0,1.0,
87354_0,2.0,
87355_0,2.0,
87356_0,2.0,
87357_0,2.0,
87358_0,2.0,
87359_0,2.0,
87360_0,2.0,
87361_0,2.0,
87362_0,2.0,
87363_0,1.0,
87364_0,3.0,
87365_0,2.0,
87366_0,2.0,
87367_0,3.0,
87368_0,1.0,
87369_0,2.0,
87370_0,2.0,
87371_0,3.0,
87372_0,1.0,
87373_0,2.0,
87374_0,2.0,
87375_0,1.0,
87376_0,3.0,
87377_0,1.0,
87378_0,2.0,
87379_0,2.0,
87380_0,2.0,
87381_0,1.0,
87382_0,1.0,
87383_0,2.0,
87384_0,2.0,
87385_0,2.0,
87386_0,1.0,
87387_0,2.0,
87388_0,2.0,
87389_0,2.0,
87390_0,1.0,
87391_0,2.0,
87392_0,2.0,
87393_0,1.0,
87394_0,2.0,
87395_0,2.0,
87396_0,2.0,
87397_0,2.0,
87398_0,2.0,
87399_0,2.0,
87400_0,2.0,
87401_0,2.0,
87402_0,2.0,
87403_0,2.0,
87404_0,1.0,
87405_0,1.0,
87406_0,1.0,
87407_0,2.0,
87408_0,2.0,
87409_0,1.0,
87410_0,1.0,
87411_0,1.0,
87412_0,2.0,
87413_0,1.0,
87414_0,2.0,
87415_0,1.0,
87416_0,1.0,
87417_0,2.0,
87418_0,1.0,
87419_0,2.0,
87420_0,2.0,
87421_0,1.0,
87422_0,1.0,
87423_0,2.0,
87424_0,2.0,
87425_0,2.0,
87426_0,2.0,
87427_0,2.0,
87428_0,2.0,
87429_0,1.0,
87430_0,1.0,
87431_0,2.0,
87432_0,2.0,
87433_0,2.0,
87434_0,2.0,
87435_0,1.0,
87436_0,2.0,
87437_0,2.0,
87438_0,2.0,
87439_0,1.0,
87440_0,2.0,
87441_0,1.0,
87442_0,1.0,
87443_0,1.0,
87444_0,2.0,
87445_0,2.0,
87446_0,1.0,
87447_0,1.0,
87448_0,2.0,
87449_0,1.0,
87450_0,3.0,
87451_0,2.0,
87452_0,1.0,
87453_0,1.0,
87454_0,2.0,
87455_0,1.0,
87456_0,2.0,
87457_0,2.0,
87458_0,1.0,
87459_0,1.0,
87460_0,1.0,
87461_0,2.0,
87462_0,1.0,
87463_0,2.0,
87464_0,2.0,
87465_0,1.0,
87466_0,2.0,
87467_0,2.0,
87468_0,2.0,
87469_0,2.0,
87470_0,3.0,
87471_0,2.0,
87472_0,1.0,
87473_0,2.0,
87474_0,1.0,
87475_0,2.0,
87476_0,2.0,
87477_0,1.0,
87478_0,1.0,
87479_0,1.0,
87480_0,2.0,
87481_0,2.0,
87482_0,1.0,
87483_0,2.0,
87484_0,1.0,
87485_0,2.0,
87486_0,2.0,
87487_0,1.0,
87488_0,1.0,
87489_0,2.0,
87490_0,2.0,
87491_0,1.0,
87492_0,2.0,
87493_0,2.0,
87494_0,2.0,
87495_0,2.0,
87496_0,2.0,
87497_0,2.0,
87498_0,1.0,
87499_0,2.0,
87500_0,1.0,
87501_0,2.0,
87502_0,1.0,
87503_0,2.0,
87504_0,2.0,
87505_0,1.0,
87506_0,2.0,
87507_0,2.0,
87508_0,1.0,
87509_0,1.0,
87510_0,2.0,
87511_0,2.0,
87512_0,1.0,
87513_0,2.0,
87514_0,2.0,
87515_0,3.0,
87516_0,3.0,
87517_0,2.0,
87518_0,3.0,
87519_0,1.0,
87520_0,2.0,
87521_0,2.0,
87522_0,1.0,
87523_0,2.0,
87524_0,2.0,
87525_0,3.0,
87526_0,2.0,
87527_0,2.0,
87528_0,2.0,
87529_0,2.0,
87530_0,2.0,
87531_0,2.0,
87532_0,2.0,
87533_0,2.0,
87534_0,2.0,
87535_0,1.0,
87536_0,3.0,
87537_0,2.0,
87538_0,1.0,
87539_0,2.0,
87540_0,1.0,
87541_0,2.0,
87542_0,3.0,
87543_0,1.0,
87544_0,2.0,
87545_0,2.0,
87546_0,1.0,
87547_0,2.0,
87548_0,1.0,
87549_0,2.0,
87550_0,2.0,
87551_0,2.0,
87552_0,1.0,
87553_0,2.0,
87554_0,2.0,
87555_0,2.0,
87556_0,2.0,
87557_0,1.0,
87558_0,3.0,
87559_0,2.0,
87560_0,2.0,
87561_0,2.0,
87562_0,1.0,
87563_0,2.0,
87564_0,2.0,
87565_0,2.0,
87566_0,2.0,
87567_0,1.0,
87568_0,2.0,
87569_0,2.0,
87570_0,2.0,
87571_0,2.0,
87572_0,2.0,
87573_0,2.0,
87574_0,3.0,
87575_0,2.0,
87576_0,1.0,
87577_0,1.0,
87578_0,3.0,
87579_0,2.0,
87580_0,2.0,
87581_0,2.0,
87582_0,2.0,
87583_0,1.0,
87584_0,2.0,
87585_0,2.0,
87586_0,1.0,
87587_0,2.0,
87588_0,2.0,
87589_0,2.0,
87590_0,2.0,
87591_0,1.0,
87592_0,1.0,
87593_0,1.0,
87594_0,2.0,
87595_0,2.0,
87596_0,2.0,
87597_0,3.0,
87598_0,1.0,
87599_0,2.0,
87600_0,1.0,
87601_0,1.0,
87602_0,3.0,
87603_0,2.0,
87604_0,3.0,
87605_0,1.0,
87606_0,2.0,
87607_0,1.0,
87608_0,2.0,
87609_0,3.0,
87610_0,1.0,
87611_0,2.0,
87612_0,2.0,
87613_0,1.0,
87614_0,1.0,
87615_0,2.0,
87616_0,1.0,
87617_0,1.0,
87618_0,2.0,
87619_0,3.0,
87620_0,2.0,
87621_0,2.0,
87622_0,3.0,
87623_0,1.0,
87624_0,2.0,
87625_0,2.0,
87626_0,2.0,
87627_0,2.0,
87628_0,3.0,
87629_0,2.0,
87630_0,3.0,
87631_0,3.0,
87632_0,1.0,
87633_0,2.0,
87634_0,2.0,
87635_0,2.0,
87636_0,1.0,
87637_0,3.0,
87638_0,2.0,
87639_0,1.0,
87640_0,2.0,
87641_0,2.0,
87642_0,1.0,
87643_0,1.0,
87644_0,2.0,
87645_0,2.0,
87646_0,2.0,
87647_0,2.0,
87648_0,2.0,
87649_0,1.0,
87650_0,3.0,
87651_0,1.0,
87652_0,3.0,
87653_0,1.0,
87654_0,2.0,
87655_0,1.0,
87656_0,2.0,
87657_0,2.0,
87658_0,1.0,
87659_0,2.0,
87660_0,1.0,
87661_0,1.0,
87662_0,3.0,
87663_0,2.0,
87664_0,2.0,
87665_0,1.0,
87666_0,2.0,
87667_0,2.0,
87668_0,1.0,
87669_0,2.0,
87670_0,2.0,
87671_0,1.0,
87672_0,2.0,
87673_0,1.0,
87674_0,3.0,
87675_0,3.0,
87676_0,1.0,
87677_0,2.0,
87678_0,2.0,
87679_0,1.0,
87680_0,2.0,
87681_0,2.0,
87682_0,1.0,
87683_0,1.0,
87684_0,2.0,
87685_0,2.0,
87686_0,2.0,
87687_0,2.0,
87688_0,2.0,
87689_0,2.0,
87690_0,1.0,
87691_0,3.0,
87692_0,1.0,
87693_0,1.0,
87694_0,1.0,
87695_0,2.0,
87696_0,1.0,
87697_0,2.0,
87698_0,2.0,
87699_0,2.0,
87700_0,2.0,
87701_0,2.0,
87702_0,1.0,
87703_0,2.0,
87704_0,2.0,
87705_0,2.0,
87706_0,2.0,
87707_0,2.0,
87708_0,1.0,
87709_0,1.0,
87710_0,1.0,
87711_0,2.0,
87712_0,1.0,
87713_0,2.0,
87714_0,2.0,
87715_0,2.0,
87716_0,2.0,
87717_0,1.0,
87718_0,1.0,
87719_0,2.0,
87720_0,2.0,
87721_0,2.0,
87722_0,2.0,
87723_0,2.0,
87724_0,2.0,
87725_0,2.0,
87726_0,1.0,
87727_0,2.0,
87728_0,2.0,
87729_0,1.0,
87730_0,2.0,
87731_0,2.0,
87732_0,1.0,
87733_0,1.0,
87734_0,2.0,
87735_0,2.0,
87736_0,1.0,
87737_0,1.0,
87738_0,2.0,
87739_0,1.0,
87740_0,1.0,
87741_0,1.0,
87742_0,2.0,
87743_0,1.0,
87744_0,1.0,
87745_0,3.0,
87746_0,2.0,
87747_0,1.0,
87748_0,1.0,
87749_0,2.0,
87750_0,3.0,
87751_0,3.0,
87752_0,2.0,
87753_0,2.0,
87754_0,1.0,
87755_0,2.0,
87756_0,1.0,
87757_0,1.0,
87758_0,2.0,
87759_0,2.0,
87760_0,1.0,
87761_0,2.0,
87762_0,2.0,
87763_0,2.0,
87764_0,2.0,
87765_0,2.0,
87766_0,2.0,
87767_0,1.0,
87768_0,2.0,
87769_0,1.0,
87770_0,2.0,
87771_0,2.0,
87772_0,2.0,
87773_0,1.0,
87774_0,2.0,
87775_0,1.0,
87776_0,2.0,
87777_0,1.0,
87778_0,2.0,
87779_0,2.0,
87780_0,2.0,
87781_0,3.0,
87782_0,3.0,
87783_0,2.0,
87784_0,2.0,
87785_0,3.0,
87786_0,2.0,
87787_0,1.0,
87788_0,3.0,
87789_0,2.0,
87790_0,1.0,
87791_0,2.0,
87792_0,1.0,
87793_0,2.0,
87794_0,2.0,
87795_0,1.0,
87796_0,2.0,
87797_0,2.0,
87798_0,2.0,
87799_0,1.0,
87800_0,2.0,
87801_0,3.0,
87802_0,2.0,
87803_0,3.0,
87804_0,2.0,
87805_0,2.0,
87806_0,3.0,
87807_0,2.0,
87808_0,2.0,
87809_0,2.0,
87810_0,2.0,
87811_0,2.0,
87812_0,1.0,
87813_0,1.0,
87814_0,1.0,
87815_0,1.0,
87816_0,2.0,
87817_0,2.0,
87818_0,2.0,
87819_0,2.0,
87820_0,2.0,
87821_0,2.0,
87822_0,1.0,
87823_0,2.0,
87824_0,1.0,
87825_0,1.0,
87826_0,2.0,
87827_0,2.0,
87828_0,2.0,
87829_0,2.0,
87830_0,2.0,
87831_0,2.0,
87832_0,1.0,
87833_0,2.0,
87834_0,1.0,
87835_0,2.0,
87836_0,1.0,
87837_0,2.0,
87838_0,2.0,
87839_0,2.0,
87840_0,3.0,
87841_0,2.0,
87842_0,1.0,
87843_0,2.0,
87844_0,2.0,
87845_0,2.0,
87846_0,2.0,
87847_0,1.0,
87848_0,1.0,
87849_0,2.0,
87850_0,2.0,
87851_0,2.0,
87852_0,1.0,
87853_0,3.0,
87854_0,2.0,
87855_0,1.0,
87856_0,2.0,
87857_0,2.0,
87858_0,2.0,
87859_0,2.0,
87860_0,3.0,
87861_0,2.0,
87862_0,1.0,
87863_0,3.0,
87864_0,2.0,
87865_0,2.0,
87866_0,1.0,
87867_0,1.0,
87868_0,2.0,
87869_0,2.0,
87870_0,2.0,
87871_0,1.0,
87872_0,3.0,
87873_0,2.0,
87874_0,1.0,
87875_0,1.0,
87876_0,2.0,
87877_0,2.0,
87878_0,3.0,
87879_0,2.0,
87880_0,2.0,
87881_0,2.0,
87882_0,1.0,
87883_0,2.0,
87884_0,1.0,
87885_0,1.0,
87886_0,2.0,
87887_0,1.0,
87888_0,2.0,
87889_0,1.0,
87890_0,2.0,
87891_0,1.0,
87892_0,3.0,
87893_0,2.0,
87894_0,1.0,
87895_0,2.0,
87896_0,2.0,
87897_0,1.0,
87898_0,1.0,
87899_0,3.0,
87900_0,2.0,
87901_0,2.0,
87902_0,2.0,
87903_0,2.0,
87904_0,2.0,
87905_0,1.0,
87906_0,2.0,
87907_0,1.0,
87908_0,2.0,
87909_0,2.0,
87910_0,2.0,
87911_0,2.0,
87912_0,2.0,
87913_0,2.0,
87914_0,1.0,
87915_0,2.0,
87916_0,2.0,
87917_0,2.0,
87918_0,2.0,
87919_0,2.0,
87920_0,2.0,
87921_0,2.0,
87922_0,2.0,
87923_0,1.0,
87924_0,1.0,
87925_0,1.0,
87926_0,3.0,
87927_0,1.0,
87928_0,1.0,
87929_0,1.0,
87930_0,1.0,
87931_0,2.0,
87932_0,2.0,
87933_0,2.0,
87934_0,2.0,
87935_0,1.0,
87936_0,1.0,
87937_0,2.0,
87938_0,3.0,
87939_0,2.0,
87940_0,1.0,
87941_0,2.0,
87942_0,3.0,
87943_0,1.0,
87944_0,2.0,
87945_0,2.0,
87946_0,2.0,
87947_0,2.0,
87948_0,1.0,
87949_0,2.0,
87950_0,2.0,
87951_0,2.0,
87952_0,2.0,
87953_0,2.0,
87954_0,1.0,
87955_0,3.0,
87956_0,2.0,
87957_0,1.0,
87958_0,2.0,
87959_0,2.0,
87960_0,1.0,
87961_0,2.0,
87962_0,3.0,
87963_0,3.0,
87964_0,2.0,
87965_0,2.0,
87966_0,2.0,
87967_0,2.0,
87968_0,2.0,
87969_0,1.0,
87970_0,1.0,
87971_0,2.0,
87972_0,2.0,
87973_0,2.0,
87974_0,2.0,
87975_0,2.0,
87976_0,2.0,
87977_0,2.0,
87978_0,2.0,
87979_0,2.0,
87980_0,2.0,
87981_0,2.0,
87982_0,2.0,
87983_0,3.0,
87984_0,1.0,
87985_0,2.0,
87986_0,2.0,
87987_0,1.0,
87988_0,2.0,
87989_0,1.0,
87990_0,2.0,
87991_0,1.0,
87992_0,1.0,
87993_0,3.0,
87994_0,2.0,
87995_0,3.0,
87996_0,1.0,
87997_0,1.0,
87998_0,1.0,
87999_0,1.0,
88000_0,2.0,
88001_0,3.0,
88002_0,2.0,
88003_0,1.0,
88004_0,1.0,
88005_0,2.0,
88006_0,1.0,
88007_0,2.0,
88008_0,2.0,
88009_0,3.0,
88010_0,1.0,
88011_0,2.0,
88012_0,1.0,
88013_0,2.0,
88014_0,1.0,
88015_0,2.0,
88016_0,2.0,
88017_0,2.0,
88018_0,2.0,
88019_0,2.0,
88020_0,2.0,
88021_0,2.0,
88022_0,1.0,
88023_0,1.0,
88024_0,2.0,
88025_0,1.0,
88026_0,1.0,
88027_0,1.0,
88028_0,2.0,
88029_0,1.0,
88030_0,2.0,
88031_0,2.0,
88032_0,1.0,
88033_0,2.0,
88034_0,3.0,
88035_0,2.0,
88036_0,1.0,
88037_0,2.0,
88038_0,2.0,
88039_0,3.0,
