system:index,gHM,.geo
5037_0,0.010637128,
5038_0,0.20740229,
5039_0,0.0,
5040_0,0.019502878,
5041_0,0.2188039,
5042_0,0.068923876,
5043_0,0.020342696,
5044_0,0.05728975,
5045_0,0.5060301,
5046_0,0.0,
5047_0,0.7987551,
5048_0,0.021933192,
5049_0,0.4533655,
5050_0,0.14050408,
5051_0,0.044759214,
5052_0,4.2685642E-4,
5053_0,0.16516961,
5054_0,0.56964844,
5055_0,0.0036242807,
5056_0,0.3362298,
5057_0,0.1587569,
5058_0,0.21364157,
5059_0,0.016542936,
5060_0,0.03809073,
5061_0,0.024887942,
5062_0,0.0,
5063_0,0.9365526,
5064_0,0.0,
5065_0,0.07160368,
5066_0,0.22273147,
5067_0,0.05743184,
5068_0,0.21343744,
5069_0,0.28038624,
5070_0,0.6757497,
5071_0,0.32523966,
5072_0,0.038717713,
5073_0,0.28128797,
5074_0,0.0019360393,
5076_0,0.09779792,
5077_0,0.029040812,
5078_0,0.016955586,
5079_0,0.03358653,
5080_0,0.041210547,
5081_0,0.5058754,
5082_0,0.002924314,
5083_0,0.18036883,
5084_0,0.2749338,
5085_0,0.0,
5086_0,0.021290462,
5087_0,0.04639336,
5088_0,3.0448902E-4,
5089_0,0.4996706,
5090_0,0.0016402547,
5091_0,0.20791182,
5092_0,0.027934587,
5093_0,0.022563543,
5094_0,0.020020887,
5095_0,0.13424298,
5096_0,7.980938E-7,
5097_0,0.06440509,
5098_0,0.16059637,
5099_0,0.92762446,
5100_0,2.9942073E-4,
5101_0,0.0756439,
5102_0,0.031087693,
5103_0,0.3490358,
5104_0,0.35106522,
5105_0,0.6375822,
5106_0,0.4304108,
5107_0,0.0,
5108_0,0.24421719,
5110_0,0.054064874,
5111_0,0.0,
5112_0,0.05430607,
5113_0,0.023421992,
5114_0,0.048270296,
5115_0,0.73464894,
5116_0,0.5443537,
5117_0,0.020052202,
5118_0,0.039851513,
5119_0,0.663792,
5121_0,0.026272157,
5122_0,0.08015703,
5123_0,3.7872134E-4,
5124_0,0.003417556,
5125_0,0.1052443,
5126_0,0.031020133,
5127_0,0.021318223,
5128_0,0.4540629,
5129_0,0.664456,
5130_0,0.30831665,
5131_0,0.048634544,
5132_0,0.030372279,
5133_0,0.009182876,
5134_0,0.08521107,
5135_0,0.019690625,
5136_0,0.014866029,
5137_0,0.0,
5138_0,0.0913856,
5139_0,0.03615905,
5140_0,0.25126565,
5141_0,0.02776067,
5142_0,0.010447558,
5143_0,0.6961972,
5144_0,0.09671145,
5145_0,0.21888474,
5146_0,0.03147063,
5147_0,0.028477957,
5148_0,0.021404224,
5149_0,0.045143172,
5150_0,0.01935417,
5151_0,0.018202202,
5152_0,0.053961683,
5153_0,0.11361233,
5154_0,0.04959626,
5155_0,0.11378571,
5156_0,0.02356104,
5157_0,1.8313524E-4,
5158_0,0.06074084,
5159_0,0.07014301,
5160_0,0.09417767,
5161_0,0.27827057,
5162_0,0.05391777,
5163_0,0.0,
5164_0,0.0338835,
5166_0,0.047894087,
5167_0,0.35448992,
5168_0,0.3488108,
5169_0,0.03194806,
5170_0,0.08284043,
5171_0,0.122921504,
5172_0,0.0,
5173_0,0.0048603094,
5174_0,0.07073587,
5175_0,0.17539398,
5176_0,0.29673514,
5177_0,0.4005282,
5178_0,0.56098634,
5179_0,0.042902187,
5180_0,0.0017206263,
5181_0,0.5022385,
5182_0,0.073014736,
5183_0,0.020061858,
5184_0,0.21449794,
5185_0,0.11351724,
5186_0,0.7803631,
5187_0,0.004840822,
5189_0,0.07451203,
5190_0,0.021225505,
5191_0,0.52138436,
5192_0,0.39359263,
5193_0,0.13189548,
5194_0,0.0268595,
5195_0,0.003040853,
5196_0,0.049759947,
5197_0,0.0,
5198_0,0.28415534,
5199_0,0.15036356,
5200_0,0.009201137,
5201_0,0.0037082748,
5202_0,0.48085025,
5203_0,0.025871586,
5204_0,0.053162724,
5205_0,0.031981695,
5207_0,0.33706927,
5208_0,0.0011842342,
5209_0,0.034929853,
5211_0,6.752044E-4,
5212_0,0.25669193,
5213_0,0.053920306,
5214_0,0.12715383,
5215_0,0.0,
5216_0,0.05037741,
5217_0,0.03499602,
5218_0,0.13161637,
5219_0,0.050581098,
5220_0,0.018273303,
5221_0,0.034741014,
5222_0,0.08972557,
5223_0,0.0,
5225_0,0.031227674,
5226_0,0.3491606,
5227_0,3.0881053E-4,
5228_0,0.35776857,
5229_0,0.0,
5230_0,0.10581355,
5231_0,0.41519883,
5232_0,0.6571704,
5233_0,0.030924264,
5234_0,0.44232634,
5235_0,0.034873325,
5236_0,0.21114717,
5237_0,0.029202214,
5239_0,0.43097863,
5240_0,0.461599,
5241_0,0.020657148,
5242_0,0.022921404,
5243_0,0.37673685,
5244_0,0.050362602,
5245_0,0.40986916,
5246_0,0.5145744,
5247_0,0.04014853,
5248_0,0.002770689,
5249_0,0.0026831627,
5250_0,0.03327002,
5251_0,0.10978593,
5252_0,0.023483483,
5253_0,0.94131964,
5254_0,0.04914196,
5255_0,0.12894209,
5256_0,0.063819654,
5257_0,0.053341612,
5258_0,0.09793348,
5261_0,0.2874863,
5262_0,0.0015626606,
5263_0,0.01989775,
5265_0,0.23939563,
5266_0,0.09878219,
5267_0,0.27663824,
5268_0,7.0476363E-4,
5269_0,0.12736589,
5270_0,0.4868275,
5271_0,0.021158557,
5272_0,0.021706909,
5273_0,0.0010349955,
5274_0,0.0,
5275_0,0.021015156,
5276_0,3.472065E-4,
5278_0,0.042134874,
5279_0,0.24899077,
5281_0,0.045174606,
5282_0,0.07789832,
5284_0,0.29371783,
5285_0,0.045953624,
5286_0,0.22613195,
5287_0,0.5476183,
5288_0,0.020029929,
5289_0,0.029105581,
5290_0,8.149117E-4,
5291_0,0.3243244,
5293_0,0.0,
5294_0,0.06075622,
5295_0,0.0010830698,
5296_0,0.11436877,
5297_0,0.08917607,
5298_0,0.66280204,
5299_0,0.0029141854,
5300_0,0.027508311,
5301_0,0.7109588,
5302_0,0.008185889,
5303_0,0.06584642,
5305_0,0.027366795,
5306_0,0.0,
5307_0,0.17371128,
5308_0,0.0042479876,
5309_0,0.30149212,
5310_0,0.23717107,
5311_0,0.481016,
5312_0,0.44657746,
5313_0,0.6810319,
5314_0,0.03026514,
5315_0,0.028126031,
5316_0,0.24817315,
5317_0,0.29697388,
5318_0,0.045427587,
5319_0,0.07828927,
5320_0,0.9456338,
5321_0,0.001206598,
5322_0,0.19517118,
5323_0,0.92269933,
5326_0,0.2444022,
5327_0,0.76813704,
5328_0,0.07562633,
5329_0,0.06812065,
5331_0,0.73068225,
5333_0,0.3570821,
5334_0,0.43525645,
5335_0,0.22114854,
5336_0,0.06784559,
5337_0,0.0,
5338_0,0.08373638,
5339_0,0.0,
5340_0,0.048101727,
5341_0,0.82473254,
5342_0,0.02799461,
5343_0,0.061617643,
5344_0,0.46616846,
5345_0,0.05345311,
5347_0,0.0029575124,
5348_0,0.066364765,
5349_0,0.40244678,
5350_0,0.3925305,
5351_0,0.121693686,
5352_0,0.028183892,
5353_0,0.31965727,
5354_0,0.049223486,
5355_0,0.013446581,
5356_0,0.12613793,
5357_0,0.14556608,
5358_0,0.8750318,
5359_0,0.21182974,
5360_0,0.3547126,
5361_0,0.061632104,
5363_0,0.023151992,
5364_0,0.031899944,
5365_0,0.003669064,
5366_0,0.020700289,
5367_0,0.08531842,
5368_0,0.023142768,
5369_0,0.43545964,
5370_0,0.0039390377,
5371_0,0.0,
5372_0,0.167462,
5373_0,0.11140893,
5374_0,0.0,
5375_0,0.0017569927,
5376_0,0.4079358,
5377_0,0.07341504,
5379_0,0.52942127,
5380_0,0.8723504,
5381_0,0.6122808,
5382_0,0.02479234,
5383_0,0.056611277,
5384_0,0.0015578766,
5385_0,0.029714925,
5386_0,0.017449034,
5387_0,0.0815374,
5388_0,0.48012495,
5389_0,0.01793246,
5390_0,0.4978272,
5391_0,0.06044667,
5393_0,0.0,
5394_0,0.06763513,
5395_0,0.021475822,
5396_0,0.43969443,
5397_0,0.038246393,
5398_0,0.19574612,
5399_0,0.1403708,
5400_0,0.28705314,
5401_0,0.07894074,
5402_0,0.02602844,
5403_0,0.0,
5405_0,0.20996903,
5407_0,0.0033101083,
5408_0,0.045021106,
5409_0,0.53208774,
5411_0,0.0,
5412_0,0.11807867,
5413_0,0.68128765,
5414_0,0.028264534,
5415_0,0.548534,
5416_0,0.27220458,
5417_0,0.0019300265,
5418_0,0.63391215,
5419_0,0.27256772,
5420_0,0.08167089,
5421_0,0.020426283,
5422_0,0.6030677,
5423_0,0.06415022,
5425_0,0.82045007,
5426_0,0.10223547,
5427_0,0.10972784,
5428_0,0.89518225,
5429_0,0.21757863,
5430_0,0.0130434465,
5431_0,0.023402583,
5432_0,0.025201764,
5433_0,0.4094725,
5434_0,0.013446581,
5435_0,0.020042578,
5436_0,0.05225459,
5439_0,0.037124164,
5440_0,0.045208946,
5441_0,0.04698217,
5442_0,0.053730655,
5444_0,0.19576265,
5445_0,0.01518206,
5446_0,0.009865621,
5448_0,0.1675667,
5449_0,0.0016589126,
5450_0,0.16753103,
5451_0,8.2182465E-4,
5452_0,0.09063609,
5453_0,0.037649468,
5454_0,4.4117543E-5,
5455_0,0.1421379,
5456_0,0.28833693,
5457_0,0.05538878,
5458_0,0.39073998,
5459_0,0.48735395,
5460_0,0.09920624,
5461_0,0.001431193,
5462_0,0.04669879,
5463_0,0.6567013,
5464_0,0.21842581,
5465_0,0.45565617,
5467_0,0.25800642,
5468_0,0.01808396,
5469_0,0.03582789,
5472_0,0.13636047,
5473_0,0.029449023,
5474_0,0.30783698,
5475_0,0.003987442,
5477_0,0.4207956,
5478_0,0.90027887,
5479_0,0.16563544,
5480_0,0.0649195,
5481_0,0.35196564,
5482_0,0.88377297,
5483_0,0.0099589005,
5484_0,0.06503139,
5485_0,0.5613314,
5486_0,0.12095384,
5488_0,0.002509967,
5490_0,5.094202E-4,
5491_0,0.030742645,
5492_0,0.022144537,
5493_0,0.0,
5494_0,0.041061074,
5495_0,0.078385316,
5496_0,0.0937273,
5497_0,0.0,
5498_0,0.2824815,
5500_0,0.31059903,
5501_0,0.1163393,
5503_0,0.011007144,
5504_0,2.7324366E-5,
5506_0,0.11819078,
5507_0,0.13157536,
5508_0,0.012791244,
5509_0,0.27100694,
5510_0,0.0,
5511_0,0.1541415,
5512_0,0.282925,
5514_0,0.5027503,
5515_0,0.1693263,
5517_0,0.518955,
5518_0,0.5768738,
5519_0,0.9320439,
5520_0,0.4487746,
5521_0,0.13500133,
5522_0,0.085153274,
5523_0,0.08945743,
5524_0,0.6936016,
5525_0,0.097658135,
5526_0,9.150743E-5,
5527_0,5.106688E-4,
5528_0,0.3455458,
5529_0,0.058645006,
5530_0,0.0,
5531_0,0.007653177,
5532_0,0.024284244,
5533_0,0.07083067,
5534_0,0.028983472,
5535_0,0.006257939,
5536_0,0.041108213,
5537_0,0.36487475,
5538_0,0.6484927,
5539_0,0.029052302,
5540_0,0.0,
5541_0,0.092188746,
5542_0,0.04723303,
5543_0,0.027550617,
5544_0,0.0,
5545_0,6.082201E-4,
5546_0,0.056589,
5548_0,0.9180377,
5549_0,0.44316587,
5550_0,0.060653728,
5552_0,0.0313487,
5553_0,0.60936487,
5554_0,0.5103568,
5556_0,0.5902281,
5557_0,0.05627029,
5558_0,0.008159464,
5559_0,0.11350406,
5560_0,0.22939847,
5561_0,0.8750118,
5562_0,0.4086932,
5563_0,0.21212503,
5564_0,0.4925757,
5565_0,0.41757804,
5566_0,0.6631483,
5567_0,0.012965424,
5568_0,0.05647234,
5569_0,0.10040275,
5570_0,0.022336058,
5571_0,0.0038327253,
5572_0,0.20174551,
5573_0,0.04544794,
5574_0,0.31514648,
5575_0,0.03833899,
5576_0,9.983791E-5,
5577_0,0.07104371,
5578_0,0.04938819,
5579_0,0.516067,
5580_0,0.10503668,
5581_0,5.9219776E-4,
5582_0,0.19782367,
5583_0,0.18953209,
5584_0,3.731353E-4,
5585_0,0.4647661,
5586_0,0.78484434,
5588_0,0.6698525,
5589_0,0.060338575,
5590_0,0.032467745,
5591_0,0.24555516,
5592_0,0.19871771,
5593_0,0.025643595,
5595_0,0.08028981,
5596_0,0.04961712,
5597_0,0.14153074,
5598_0,0.19050547,
5599_0,0.045011222,
5600_0,0.0,
5601_0,0.0,
5602_0,0.47400978,
5603_0,0.8453726,
5604_0,0.0022237725,
5605_0,9.5814856E-4,
5606_0,0.07920782,
5607_0,0.25832754,
5608_0,0.058423806,
5609_0,0.03165819,
5610_0,0.11754894,
5611_0,0.047073886,
5612_0,0.07488823,
5613_0,8.779067E-4,
5614_0,0.38691524,
5615_0,0.24929677,
5616_0,0.08180696,
5617_0,0.1658911,
5618_0,0.105567954,
5619_0,0.34506872,
5620_0,0.022047972,
5621_0,0.46112782,
5622_0,0.084163584,
5623_0,0.9135549,
5624_0,0.08612782,
5625_0,2.6907143E-4,
5626_0,0.77322966,
5627_0,0.30587193,
5628_0,0.046722163,
5629_0,0.0,
5630_0,0.03638644,
5631_0,0.019207185,
5632_0,0.25399035,
5633_0,0.012196392,
5634_0,0.19372469,
5635_0,0.018114856,
5636_0,0.57586765,
5637_0,0.02963151,
5638_0,0.16080017,
5639_0,0.0,
5641_0,0.52371013,
5642_0,0.0882436,
5643_0,0.022475261,
5644_0,0.0034063607,
5645_0,0.0094053,
5646_0,0.106379256,
5647_0,5.182765E-4,
5648_0,0.038250066,
5649_0,0.28142446,
5651_0,0.090887204,
5652_0,2.2481044E-4,
5653_0,0.40879643,
5654_0,0.046120282,
5655_0,0.14564815,
5656_0,0.18721773,
5657_0,0.14655356,
5658_0,0.72293127,
5659_0,0.2831524,
5660_0,0.0,
5661_0,0.25589114,
5662_0,0.035843488,
5663_0,0.1529863,
5664_0,0.08864457,
5665_0,0.53785497,
5666_0,0.018946856,
5669_0,0.03354771,
5670_0,0.05216608,
5672_0,0.057700463,
5673_0,0.06235497,
5674_0,0.21275005,
5675_0,0.3461193,
5676_0,0.29674277,
5677_0,1.762131E-4,
5678_0,0.04002835,
5679_0,0.9332015,
5680_0,0.40538615,
5681_0,0.055465307,
5682_0,0.2744049,
5683_0,0.704755,
5684_0,1.5742058E-4,
5685_0,0.050982572,
5686_0,0.047273166,
5687_0,0.0058192913,
5688_0,0.056223065,
5689_0,0.015625808,
5690_0,0.42301682,
5691_0,0.276177,
5692_0,0.020167798,
5693_0,0.17833765,
5694_0,0.0,
5695_0,0.0048025027,
5696_0,0.21066156,
5697_0,0.0,
5698_0,0.076743424,
5699_0,0.033782896,
5700_0,0.035490252,
5701_0,0.18466105,
5702_0,0.0981413,
5703_0,0.014774833,
5704_0,0.48777738,
5705_0,0.07563103,
5706_0,0.46618465,
5707_0,0.083045416,
5708_0,0.018362733,
5709_0,0.26536065,
5710_0,0.08945743,
5711_0,0.031368192,
5712_0,0.0464601,
5713_0,0.054630354,
5715_0,0.024982138,
5716_0,4.1317596E-4,
5717_0,0.15841156,
5718_0,0.07273034,
5719_0,0.01640717,
5720_0,0.47793394,
5721_0,0.94590825,
5722_0,0.49431783,
5724_0,0.6328963,
5725_0,3.212717E-4,
5726_0,0.3366994,
5727_0,0.49908775,
5728_0,0.11343276,
5729_0,0.09576493,
5731_0,0.0,
5732_0,0.14633164,
5733_0,0.021970415,
5734_0,0.060959417,
5735_0,0.6314442,
5736_0,0.01198246,
5737_0,0.0833606,
5738_0,0.42274493,
5739_0,0.08800533,
5740_0,0.0029566016,
5741_0,0.018120378,
5742_0,0.16263291,
5743_0,0.36946076,
5744_0,0.16213427,
5745_0,0.18426777,
5746_0,0.0,
5747_0,0.22432949,
5748_0,0.013542785,
5749_0,0.024532905,
5750_0,0.031074049,
5751_0,0.0033332221,
5752_0,0.08160109,
5753_0,0.36687633,
5754_0,0.0,
5755_0,0.061628222,
5756_0,0.0,
5757_0,0.0,
5758_0,0.35176116,
5759_0,0.06807766,
5760_0,0.0026527795,
5761_0,0.0021630093,
5762_0,0.003970271,
5763_0,0.90779734,
5764_0,0.0609987,
5765_0,0.8080394,
5766_0,0.16192324,
5767_0,0.0,
5768_0,0.017277407,
5769_0,0.028496517,
5771_0,9.912219E-5,
5772_0,0.0019382162,
5773_0,2.8140674E-4,
5774_0,0.024853552,
5775_0,0.25868198,
5776_0,0.0,
5777_0,0.025927871,
5778_0,0.21531834,
5779_0,0.0039794985,
5780_0,0.9065639,
5781_0,0.17535868,
5782_0,0.005338802,
5783_0,0.038242277,
5784_0,0.55156153,
5786_0,0.50640553,
5787_0,0.93012655,
5788_0,0.5651222,
5789_0,0.9322332,
5790_0,0.26041108,
5791_0,0.0025754112,
5792_0,0.012262496,
5793_0,0.0797525,
5794_0,0.39592478,
5795_0,0.052871805,
5796_0,0.08827338,
5797_0,0.009889922,
5798_0,0.11061818,
5799_0,0.55836177,
5800_0,0.078797825,
5802_0,0.52970034,
5803_0,0.016947841,
5804_0,0.0028464198,
5805_0,0.09984386,
5806_0,0.05193805,
5807_0,9.369978E-6,
5808_0,0.29403195,
5809_0,0.118975334,
5810_0,8.113924E-5,
5811_0,0.5685051,
5812_0,0.94522595,
5813_0,0.036433186,
5814_0,0.06443214,
5815_0,0.025160644,
5816_0,0.043777365,
5817_0,0.9353418,
5818_0,0.0,
5819_0,0.06661207,
5820_0,0.020363081,
5821_0,0.7341413,
5822_0,4.0774033E-4,
5823_0,0.019912316,
5824_0,0.15075782,
5825_0,0.09439795,
5826_0,0.05502218,
5827_0,0.10944,
5830_0,0.07876951,
5831_0,0.8329204,
5832_0,0.054735467,
5833_0,0.16567916,
5834_0,0.19556671,
5835_0,0.0993612,
5836_0,0.052712806,
5837_0,0.021774158,
5838_0,0.59812886,
5839_0,0.028093554,
5840_0,0.0013796715,
5841_0,0.6410401,
5842_0,0.062319376,
5843_0,0.40653604,
5844_0,0.15152559,
5845_0,0.637485,
5846_0,0.22598426,
5847_0,0.02079294,
5848_0,0.016655091,
5849_0,0.021651277,
5850_0,0.45372584,
5851_0,0.1408578,
5852_0,0.36973837,
5853_0,0.03686647,
5854_0,0.6629382,
5855_0,0.4780548,
5856_0,0.027157836,
5857_0,0.37612167,
5858_0,0.3230139,
5859_0,0.07404629,
5860_0,0.30628023,
5861_0,0.026923357,
5862_0,0.5210608,
5863_0,0.13123734,
5864_0,0.038903996,
5865_0,0.33904806,
5866_0,0.062496286,
5867_0,0.71379507,
5868_0,0.052660123,
5869_0,0.800981,
5870_0,0.05655601,
5871_0,0.5526913,
5872_0,0.028156942,
5873_0,0.58148086,
5874_0,0.7802351,
5876_0,0.55987173,
5877_0,0.61200273,
5878_0,0.22101243,
5879_0,0.07013256,
5880_0,0.08718971,
5881_0,0.09517405,
5883_0,0.02426591,
5884_0,0.43615377,
5885_0,0.03450301,
5886_0,0.92355484,
5887_0,0.001521202,
5890_0,0.10186092,
5891_0,0.003647927,
5892_0,0.03621931,
5893_0,0.53051484,
5894_0,0.11125514,
5895_0,0.0017405901,
5896_0,0.056882363,
5897_0,0.061060306,
5898_0,0.08614106,
5899_0,3.0354035E-4,
5900_0,0.8914712,
5901_0,0.07702942,
5902_0,0.6967392,
5903_0,9.483238E-4,
5904_0,0.04125258,
5905_0,0.69547445,
5906_0,0.0,
5907_0,0.3716355,
5908_0,0.18061173,
5909_0,0.07812448,
5910_0,0.055625156,
5911_0,0.36916065,
5912_0,0.33345678,
5914_0,0.4425011,
5915_0,0.01456031,
5916_0,0.019545358,
5917_0,0.009068164,
5918_0,0.13649227,
5919_0,0.178805,
5920_0,0.022685694,
5921_0,0.1547805,
5922_0,0.2652094,
5923_0,0.041517217,
5925_0,0.24304752,
5926_0,0.38051453,
5927_0,0.3063862,
5928_0,0.022434296,
5930_0,0.19499946,
5931_0,0.09088616,
5933_0,0.43006253,
5934_0,4.0783163E-4,
5935_0,0.003879037,
5936_0,0.016788872,
5937_0,0.14841461,
5938_0,0.044623386,
5939_0,0.013127877,
5940_0,0.050610308,
5941_0,0.6244402,
5942_0,0.2635568,
5943_0,0.11402704,
5945_0,0.09168104,
5947_0,0.19374287,
5949_0,0.0042622825,
5950_0,0.041000336,
5951_0,0.35524246,
5952_0,0.09062771,
5953_0,0.0,
5955_0,0.0,
5956_0,0.50313663,
5957_0,0.041097153,
5958_0,0.1947022,
5959_0,0.016019933,
5960_0,0.28278682,
5961_0,0.0,
5962_0,0.018199816,
5963_0,0.016264295,
5964_0,0.055618867,
5965_0,0.65976936,
5966_0,0.036412355,
5967_0,0.048895027,
5968_0,0.03928209,
5969_0,0.0,
5970_0,0.066204324,
5971_0,0.107394315,
5972_0,0.07218142,
5973_0,0.05364144,
5974_0,0.14965421,
5975_0,0.3303467,
5976_0,0.023754725,
5977_0,0.0,
5978_0,9.4987745E-6,
5979_0,4.983785E-4,
5980_0,0.018099098,
5981_0,2.4215968E-5,
5982_0,0.06346194,
5983_0,0.12385339,
5984_0,8.290513E-4,
5985_0,0.24492624,
5986_0,0.014683512,
5987_0,0.88371766,
5988_0,7.610546E-5,
5989_0,0.024899175,
5990_0,0.6177109,
5991_0,0.11512588,
5992_0,0.12879223,
5993_0,0.13798857,
5994_0,0.053225707,
5995_0,0.37689686,
5996_0,0.10393799,
5997_0,0.0036270465,
5998_0,0.076446734,
5999_0,0.46855584,
6000_0,0.013446581,
6001_0,0.4137861,
6002_0,3.4262845E-4,
6003_0,0.61949116,
6004_0,0.1058354,
6005_0,0.0020932315,
6006_0,0.20400615,
6007_0,0.0,
6008_0,0.4830539,
6009_0,0.38986242,
6010_0,0.22144552,
6012_0,0.02873817,
6013_0,0.0012341886,
6014_0,0.15935367,
6015_0,9.061519E-4,
6016_0,0.40518,
6017_0,0.008266993,
6018_0,0.4553424,
6021_0,0.028441004,
6022_0,0.060452953,
6023_0,0.08415852,
6024_0,0.03745882,
6025_0,0.33501318,
6026_0,0.0012936005,
6027_0,0.013195302,
6028_0,0.024151778,
6029_0,0.2940876,
6030_0,9.900244E-5,
6032_0,0.0,
6033_0,0.79848224,
6034_0,0.3692066,
6035_0,0.0065149176,
6036_0,0.076009564,
6037_0,0.15189086,
6038_0,0.47128987,
6039_0,0.27967227,
6041_0,0.16780752,
6042_0,0.039595503,
6043_0,0.5576372,
6044_0,0.0026831627,
6045_0,7.2696875E-4,
6046_0,0.028691282,
6047_0,0.4073129,
6048_0,0.095534995,
6049_0,0.46746224,
6050_0,0.06613403,
6051_0,0.10664302,
6052_0,0.067220755,
6053_0,0.39988145,
6054_0,0.06366026,
6055_0,0.030113103,
6056_0,0.021268781,
6057_0,0.2015935,
6058_0,0.43697664,
6059_0,0.031379316,
6060_0,0.0,
6061_0,0.24052179,
6062_0,0.43950585,
6063_0,0.026375724,
6064_0,0.12353536,
6065_0,0.39787048,
6066_0,0.08616057,
6067_0,0.0,
6068_0,0.06823344,
6069_0,0.042610537,
6070_0,3.8090817E-4,
6071_0,0.024753662,
6072_0,0.040704627,
6073_0,0.6394437,
6074_0,0.33937514,
6075_0,0.938947,
6076_0,0.053755824,
6077_0,0.43582863,
6078_0,0.036652878,
6079_0,0.021344414,
6080_0,0.049180992,
6081_0,0.026858293,
6082_0,0.23514345,
6083_0,0.44163102,
6084_0,0.1786137,
6085_0,0.5160419,
6086_0,0.24216065,
6087_0,8.1490295E-4,
6089_0,0.7482346,
6090_0,0.21495774,
6091_0,0.049405783,
6092_0,0.1064761,
6093_0,0.04335269,
6094_0,0.019002363,
6095_0,0.0010556683,
6096_0,0.04367287,
6097_0,0.02274469,
6098_0,0.0,
6100_0,0.008126374,
6101_0,0.19692194,
6102_0,0.027026955,
6103_0,0.013446581,
6104_0,0.024080964,
6105_0,0.058983967,
6106_0,0.024718797,
6107_0,0.01407799,
6108_0,0.04189274,
6109_0,0.02331998,
6110_0,0.2075912,
6111_0,0.59859985,
6113_0,0.013131949,
6114_0,0.0,
6115_0,8.5637515E-7,
6116_0,0.0,
6117_0,0.032797657,
6118_0,0.056573026,
6119_0,0.819814,
6120_0,0.36889803,
6121_0,0.7882109,
6122_0,0.19984885,
6123_0,0.09883487,
6124_0,0.065648355,
6126_0,0.032782357,
6127_0,0.7764934,
6128_0,7.5019884E-4,
6129_0,0.076302186,
6130_0,6.736435E-5,
6131_0,0.08074181,
6132_0,0.25876686,
6133_0,0.014792026,
6134_0,0.55368936,
6135_0,0.9206388,
6136_0,0.2764576,
6137_0,0.45002714,
6138_0,0.5330787,
6140_0,7.8501075E-4,
6141_0,0.16059637,
6142_0,0.23275661,
6143_0,0.038599014,
6144_0,0.16747813,
6145_0,0.0010397367,
6146_0,0.041060675,
6147_0,0.03650581,
6148_0,0.012587899,
6149_0,0.08785688,
6150_0,0.16283935,
6151_0,0.16760263,
6152_0,0.011137886,
6153_0,8.6747704E-4,
6154_0,0.104640804,
6155_0,0.9416841,
6156_0,0.15419163,
6157_0,0.019100096,
6158_0,0.017415315,
6159_0,0.0028328071,
6160_0,0.12864439,
6161_0,0.074847326,
6162_0,0.123505086,
6163_0,0.0,
6164_0,0.04929282,
6165_0,0.039911434,
6166_0,0.010048028,
6167_0,0.02165209,
6168_0,0.050381616,
6169_0,0.101912625,
6171_0,0.022786522,
6172_0,0.16899222,
6173_0,0.070456274,
6174_0,0.31037003,
6175_0,0.70930535,
6176_0,0.054997217,
6177_0,0.29967386,
6178_0,0.59781146,
6179_0,0.50901437,
6180_0,0.7556641,
6181_0,0.09189255,
6182_0,0.098317586,
6183_0,0.0,
6184_0,0.0045166546,
6185_0,0.3802735,
6186_0,0.080183476,
6187_0,0.028450873,
6188_0,0.07745424,
6189_0,0.023042366,
6190_0,1.5137075E-4,
6191_0,0.09593041,
6193_0,0.025742372,
6194_0,0.3340676,
6196_0,0.066224165,
6197_0,0.123587586,
6198_0,0.12041968,
6199_0,0.59325284,
6201_0,0.08500506,
6202_0,0.0780942,
6203_0,0.038926046,
6204_0,0.049755905,
6205_0,0.04876617,
6206_0,0.06505586,
6208_0,0.33796647,
6209_0,0.19025248,
6211_0,0.54628956,
6212_0,0.32371894,
6213_0,0.024910558,
6214_0,0.031102246,
6215_0,0.4098301,
6216_0,0.35449052,
6217_0,2.4264013E-4,
6218_0,0.31054035,
6219_0,0.8998317,
6220_0,0.9437324,
6221_0,0.30577242,
6222_0,0.04956033,
6223_0,0.0,
6224_0,0.3422453,
6225_0,0.20099917,
6226_0,0.047297522,
6228_0,0.0062602446,
6230_0,0.12964423,
6231_0,0.0037017607,
6232_0,0.017791666,
6233_0,0.43860847,
6234_0,0.9431678,
6235_0,0.006881494,
6236_0,0.6949389,
6237_0,0.059704304,
6238_0,0.0023015058,
6239_0,0.39315933,
6240_0,0.01964959,
6241_0,0.0,
6242_0,0.21520446,
6243_0,6.0247735E-4,
6245_0,0.038840495,
6246_0,0.023401452,
6247_0,0.30181462,
6248_0,0.16455187,
6249_0,0.013916538,
6250_0,0.0,
6251_0,0.018767195,
6253_0,0.0260007,
6254_0,0.041715562,
6255_0,0.039348546,
6256_0,0.04339059,
6257_0,0.34836575,
6258_0,0.0,
6259_0,0.07664127,
6260_0,0.09446915,
6261_0,0.121102594,
6262_0,0.3141701,
6263_0,0.011992382,
6265_0,0.3948157,
6266_0,0.004095625,
6267_0,0.39185318,
6268_0,0.12784584,
6269_0,0.23678572,
6270_0,0.10454204,
6271_0,0.49841046,
6272_0,0.0048725423,
6273_0,0.06937909,
6274_0,0.21386287,
6276_0,0.042911407,
6277_0,0.22123618,
6279_0,0.0,
6280_0,0.013446581,
6281_0,0.18142118,
6282_0,0.33811668,
6283_0,0.8371875,
6284_0,0.5892898,
6285_0,0.047575194,
6286_0,0.043763746,
6287_0,0.591024,
6288_0,0.10754767,
6289_0,0.24947368,
6290_0,0.020426283,
6291_0,0.49941754,
6292_0,0.31496635,
6293_0,0.023340631,
6294_0,6.88947E-4,
